id,sepostulo
0,0.5195518661465154
1,0.5195518661465154
2,0.4953184296371387
3,0.4953184296371387
4,0.4484366082554649
5,0.5195518661465154
6,0.5195518661465154
7,0.4484366082554649
8,0.5195518661465154
9,0.5195518661465154
10,0.5195518661465154
11,0.5195518661465154
12,0.4484366082554649
13,0.4953184296371387
14,0.4953184296371387
15,0.4953184296371387
16,0.5195518661465154
17,0.5195518661465154
18,0.4953184296371387
19,0.5195518661465154
20,0.37331521848096844
21,0.5195518661465154
22,0.5195518661465154
23,0.5195518661465154
24,0.5195518661465154
25,0.5195518661465154
26,0.5195518661465154
27,0.5195518661465154
28,0.4953184296371387
29,0.4953184296371387
30,0.5195518661465154
31,0.4484366082554649
32,0.37331521848096844
33,0.4484366082554649
34,0.5195518661465154
35,0.4953184296371387
36,0.3445096858653203
37,0.4953184296371387
38,0.4953184296371387
39,0.4484366082554649
40,0.4484366082554649
41,0.4953184296371387
42,0.4484366082554649
43,0.5195518661465154
44,0.6104233249875968
45,0.5195518661465154
46,0.3445096858653203
47,0.5195518661465154
48,0.5195518661465154
49,0.5195518661465154
50,0.5195518661465154
51,0.5195518661465154
52,0.5195518661465154
53,0.5195518661465154
54,0.5195518661465154
55,0.5195518661465154
56,0.4953184296371387
57,0.4953184296371387
58,0.4953184296371387
59,0.4484366082554649
60,0.5195518661465154
61,0.4484366082554649
62,0.4953184296371387
63,0.5195518661465154
64,0.3445096858653203
65,0.5195518661465154
66,0.5195518661465154
67,0.4953184296371387
68,0.4953184296371387
69,0.4953184296371387
70,0.4953184296371387
71,0.37331521848096844
72,0.4953184296371387
73,0.4484366082554649
74,0.4484366082554649
75,0.5195518661465154
76,0.5195518661465154
77,0.5195518661465154
78,0.5195518661465154
79,0.5195518661465154
80,0.5195518661465154
81,0.5195518661465154
82,0.5195518661465154
83,0.37331521848096844
84,0.4953184296371387
85,0.5195518661465154
86,0.4953184296371387
87,0.5195518661465154
88,0.37331521848096844
89,0.4484366082554649
90,0.4484366082554649
91,0.5195518661465154
92,0.4953184296371387
93,0.6104233249875968
94,0.4484366082554649
95,0.4953184296371387
96,0.4953184296371387
97,0.37331521848096844
98,0.4484366082554649
99,0.37331521848096844
100,0.4953184296371387
101,0.37331521848096844
102,0.37331521848096844
103,0.37331521848096844
104,0.5195518661465154
105,0.5195518661465154
106,0.5195518661465154
107,0.37331521848096844
108,0.4484366082554649
109,0.5195518661465154
110,0.6104233249875968
111,0.6104233249875968
112,0.5195518661465154
113,0.5195518661465154
114,0.5195518661465154
115,0.5195518661465154
116,0.5195518661465154
117,0.5195518661465154
118,0.4953184296371387
119,0.5195518661465154
120,0.5195518661465154
121,0.4484366082554649
122,0.5195518661465154
123,0.5195518661465154
124,0.4484366082554649
125,0.4484366082554649
126,0.37331521848096844
127,0.4953184296371387
128,0.4953184296371387
129,0.4484366082554649
130,0.5195518661465154
131,0.5195518661465154
132,0.5195518661465154
133,0.5195518661465154
134,0.5195518661465154
135,0.4484366082554649
136,0.5195518661465154
137,0.30266362175762657
138,0.5195518661465154
139,0.5195518661465154
140,0.5195518661465154
141,0.5195518661465154
142,0.4484366082554649
143,0.5195518661465154
144,0.5195518661465154
145,0.5195518661465154
146,0.4484366082554649
147,0.5195518661465154
148,0.5195518661465154
149,0.5195518661465154
150,0.5195518661465154
151,0.4484366082554649
152,0.6104233249875968
153,0.4484366082554649
154,0.4484366082554649
155,0.5195518661465154
156,0.5195518661465154
157,0.5195518661465154
158,0.5195518661465154
159,0.5195518661465154
160,0.5195518661465154
161,0.4484366082554649
162,0.5195518661465154
163,0.5195518661465154
164,0.5195518661465154
165,0.37331521848096844
166,0.5195518661465154
167,0.5195518661465154
168,0.30266362175762657
169,0.4484366082554649
170,0.37331521848096844
171,0.5195518661465154
172,0.5195518661465154
173,0.5195518661465154
174,0.4953184296371387
175,0.5195518661465154
176,0.4953184296371387
177,0.5195518661465154
178,0.5195518661465154
179,0.5195518661465154
180,0.5195518661465154
181,0.5195518661465154
182,0.37331521848096844
183,0.5195518661465154
184,0.4484366082554649
185,0.5195518661465154
186,0.4953184296371387
187,0.4953184296371387
188,0.4953184296371387
189,0.5195518661465154
190,0.4953184296371387
191,0.4484366082554649
192,0.4953184296371387
193,0.4953184296371387
194,0.5195518661465154
195,0.5195518661465154
196,0.30266362175762657
197,0.4953184296371387
198,0.4953184296371387
199,0.30266362175762657
200,0.4484366082554649
201,0.4484366082554649
202,0.4953184296371387
203,0.4484366082554649
204,0.4953184296371387
205,0.5195518661465154
206,0.4953184296371387
207,0.4953184296371387
208,0.4484366082554649
209,0.4953184296371387
210,0.4953184296371387
211,0.37331521848096844
212,0.4953184296371387
213,0.30266362175762657
214,0.4953184296371387
215,0.3445096858653203
216,0.6104233249875968
217,0.4953184296371387
218,0.4953184296371387
219,0.4953184296371387
220,0.4953184296371387
221,0.4953184296371387
222,0.4953184296371387
223,0.4953184296371387
224,0.30266362175762657
225,0.4953184296371387
226,0.4484366082554649
227,0.4953184296371387
228,0.4953184296371387
229,0.4953184296371387
230,0.4953184296371387
231,0.4953184296371387
232,0.4953184296371387
233,0.37331521848096844
234,0.5195518661465154
235,0.4953184296371387
236,0.4953184296371387
237,0.4953184296371387
238,0.37331521848096844
239,0.4953184296371387
240,0.4953184296371387
241,0.4484366082554649
242,0.6104233249875968
243,0.4484366082554649
244,0.4953184296371387
245,0.37331521848096844
246,0.4953184296371387
247,0.4953184296371387
248,0.4953184296371387
249,0.4484366082554649
250,0.4953184296371387
251,0.4953184296371387
252,0.4953184296371387
253,0.4484366082554649
254,0.4484366082554649
255,0.4953184296371387
256,0.3445096858653203
257,0.4484366082554649
258,0.30266362175762657
259,0.4953184296371387
260,0.30266362175762657
261,0.5195518661465154
262,0.5195518661465154
263,0.5195518661465154
264,0.30266362175762657
265,0.37331521848096844
266,0.5195518661465154
267,0.5195518661465154
268,0.5195518661465154
269,0.5195518661465154
270,0.5195518661465154
271,0.37331521848096844
272,0.30266362175762657
273,0.37331521848096844
274,0.4484366082554649
275,0.5195518661465154
276,0.4484366082554649
277,0.5195518661465154
278,0.5195518661465154
279,0.5195518661465154
280,0.5195518661465154
281,0.5195518661465154
282,0.4484366082554649
283,0.5195518661465154
284,0.5195518661465154
285,0.5195518661465154
286,0.5195518661465154
287,0.4484366082554649
288,0.4484366082554649
289,0.4953184296371387
290,0.4953184296371387
291,0.37331521848096844
292,0.4953184296371387
293,0.4953184296371387
294,0.4953184296371387
295,0.4953184296371387
296,0.4953184296371387
297,0.4953184296371387
298,0.4953184296371387
299,0.4953184296371387
300,0.5195518661465154
301,0.4953184296371387
302,0.4484366082554649
303,0.4953184296371387
304,0.4953184296371387
305,0.4484366082554649
306,0.4953184296371387
307,0.4953184296371387
308,0.4484366082554649
309,0.37331521848096844
310,0.4484366082554649
311,0.37331521848096844
312,0.4953184296371387
313,0.4953184296371387
314,0.37331521848096844
315,0.5195518661465154
316,0.6104233249875968
317,0.5195518661465154
318,0.4953184296371387
319,0.4953184296371387
320,0.4953184296371387
321,0.5195518661465154
322,0.4484366082554649
323,0.5195518661465154
324,0.37331521848096844
325,0.5195518661465154
326,0.5195518661465154
327,0.5195518661465154
328,0.5195518661465154
329,0.5195518661465154
330,0.37331521848096844
331,0.5195518661465154
332,0.5195518661465154
333,0.4953184296371387
334,0.37331521848096844
335,0.5195518661465154
336,0.5195518661465154
337,0.3445096858653203
338,0.4484366082554649
339,0.5195518661465154
340,0.4953184296371387
341,0.5195518661465154
342,0.37331521848096844
343,0.5195518661465154
344,0.5195518661465154
345,0.4953184296371387
346,0.4953184296371387
347,0.4484366082554649
348,0.4953184296371387
349,0.37331521848096844
350,0.4953184296371387
351,0.4953184296371387
352,0.30266362175762657
353,0.37331521848096844
354,0.5195518661465154
355,0.4953184296371387
356,0.6104233249875968
357,0.37331521848096844
358,0.4953184296371387
359,0.5195518661465154
360,0.5195518661465154
361,0.5195518661465154
362,0.5195518661465154
363,0.37331521848096844
364,0.4484366082554649
365,0.4953184296371387
366,0.3445096858653203
367,0.4953184296371387
368,0.4953184296371387
369,0.4953184296371387
370,0.4953184296371387
371,0.4953184296371387
372,0.4953184296371387
373,0.4953184296371387
374,0.5195518661465154
375,0.6104233249875968
376,0.4953184296371387
377,0.5195518661465154
378,0.4953184296371387
379,0.4484366082554649
380,0.5195518661465154
381,0.5195518661465154
382,0.4953184296371387
383,0.6104233249875968
384,0.4953184296371387
385,0.5195518661465154
386,0.4953184296371387
387,0.4484366082554649
388,0.4484366082554649
389,0.4953184296371387
390,0.4953184296371387
391,0.6104233249875968
392,0.4484366082554649
393,0.4953184296371387
394,0.5195518661465154
395,0.5195518661465154
396,0.4484366082554649
397,0.6104233249875968
398,0.4953184296371387
399,0.6104233249875968
400,0.4953184296371387
401,0.6104233249875968
402,0.4484366082554649
403,0.5195518661465154
404,0.4953184296371387
405,0.37331521848096844
406,0.5195518661465154
407,0.5195518661465154
408,0.37331521848096844
409,0.4953184296371387
410,0.5195518661465154
411,0.4953184296371387
412,0.4953184296371387
413,0.5195518661465154
414,0.5195518661465154
415,0.4484366082554649
416,0.5195518661465154
417,0.5195518661465154
418,0.4953184296371387
419,0.4953184296371387
420,0.37331521848096844
421,0.5195518661465154
422,0.4953184296371387
423,0.5195518661465154
424,0.4953184296371387
425,0.4953184296371387
426,0.37331521848096844
427,0.4953184296371387
428,0.4953184296371387
429,0.4953184296371387
430,0.4953184296371387
431,0.5195518661465154
432,0.4953184296371387
433,0.4953184296371387
434,0.4953184296371387
435,0.4484366082554649
436,0.4953184296371387
437,0.5195518661465154
438,0.5195518661465154
439,0.4953184296371387
440,0.4953184296371387
441,0.5195518661465154
442,0.5195518661465154
443,0.4953184296371387
