id,sepostulo
0,0.0
1,0.1
2,0.2
3,0.0
4,0.3
5,0.0
6,0.0
7,0.1
8,0.0
9,0.4
10,0.0
11,0.0
12,0.3
13,0.2
14,0.0
15,0.1
16,0.0
17,0.0
18,0.1
19,0.0
20,0.0
21,0.0
22,0.1
23,0.1
24,0.2
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.3
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.1
44,0.3
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.1
51,0.2
52,0.0
53,0.0
54,0.0
55,0.1
56,0.0
57,0.0
58,0.0
59,0.5
60,0.0
61,0.5
62,0.0
63,0.3
64,0.0
65,0.0
66,0.0
67,0.1
68,0.0
69,0.2
70,0.1
71,0.0
72,0.0
73,0.0
74,0.3
75,0.0
76,0.0
77,0.1
78,0.0
79,0.0
80,0.2
81,0.0
82,0.1
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.2
89,0.1
90,0.0
91,0.1
92,0.1
93,0.3
94,0.1
95,0.0
96,0.1
97,0.0
98,0.2
99,0.0
100,0.1
101,0.7
102,0.1
103,0.3
104,0.0
105,0.1
106,0.1
107,0.1
108,0.0
109,0.0
110,0.1
111,0.6
112,0.1
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.2
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.2
125,0.3
126,0.2
127,0.1
128,0.1
129,0.3
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.1
136,0.0
137,0.1
138,0.0
139,0.0
140,0.0
141,0.0
142,0.1
143,0.0
144,0.0
145,0.0
146,0.1
147,0.0
148,0.0
149,0.2
150,0.0
151,0.0
152,0.1
153,0.1
154,0.0
155,0.0
156,0.0
157,0.1
158,0.0
159,0.0
160,0.0
161,0.3
162,0.1
163,0.0
164,0.0
165,0.5
166,0.0
167,0.0
168,0.2
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.1
175,0.0
176,0.0
177,0.0
178,0.1
179,0.1
180,0.0
181,0.1
182,0.4
183,0.0
184,0.0
185,0.0
186,0.1
187,0.3
188,0.0
189,0.1
190,0.1
191,0.2
192,0.0
193,0.2
194,0.0
195,0.0
196,0.0
197,0.2
198,0.2
199,0.2
200,0.1
201,0.0
202,0.2
203,0.1
204,0.1
205,0.0
206,0.0
207,0.0
208,0.0
209,0.1
210,0.1
211,0.3
212,0.2
213,0.1
214,0.1
215,0.0
216,0.2
217,0.0
218,0.1
219,0.0
220,0.0
221,0.1
222,0.0
223,0.0
224,0.4
225,0.2
226,0.0
227,0.3
228,0.0
229,0.0
230,0.0
231,0.4
232,0.4
233,0.4
234,0.0
235,0.0
236,0.0
237,0.0
238,0.1
239,0.2
240,0.0
241,0.1
242,0.0
243,0.2
244,0.0
245,0.2
246,0.0
247,0.1
248,0.4
249,0.1
250,0.3
251,0.3
252,0.0
253,0.2
254,0.1
255,0.0
256,0.2
257,0.3
258,0.2
259,0.1
260,0.2
261,0.0
262,0.5
263,0.0
264,0.3
265,0.4
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.1
273,0.0
274,0.2
275,0.1
276,0.5
277,0.1
278,0.0
279,0.0
280,0.1
281,0.0
282,0.1
283,0.2
284,0.1
285,0.1
286,0.1
287,0.5
288,0.0
289,0.0
290,0.0
291,0.3
292,0.0
293,0.2
294,0.1
295,0.1
296,0.0
297,0.2
298,0.2
299,0.0
300,0.0
301,0.1
302,0.0
303,0.1
304,0.0
305,0.1
306,0.0
307,0.0
308,0.1
